Open,High,Low,Close,Volume
1907.78,1915.31,1902.06,1906.53,13157.8638
1906.52,1906.72,1897.42,1899,5765.3294
1898.99,1901.57,1896.03,1901.28,3740.077
1901.28,1905,1899.72,1903.73,2594.2838
1903.73,1905.44,1880.32,1885.01,13728.1037
1885.01,1892,1881.83,1888.6,7941.7846
1888.6,1895.84,1886.96,1894.7,7885.1649
1894.69,1900.64,1892.5,1895.56,6122.8917
1895.56,1897.48,1889.37,1891.2,5539.34
1891.21,1896.6,1884.89,1888.27,5233.3966
1888.27,1888.28,1873.94,1876.34,41594.1532
1876.35,1882.28,1874.82,1880.93,7291.5428
1880.92,1883.96,1879.56,1881.96,3260.1426
1881.96,1887.61,1881.07,1886.8,3848.2131
1886.8,1894.03,1885.6,1893.44,4811.9505
1893.44,1893.44,1883.86,1885.62,3859.4253
1885.63,1887.24,1883.21,1885.71,2608.5094
1885.71,1893.77,1885.71,1892.96,3921.0766
1892.96,1893.99,1890.33,1890.53,2623.5328
1890.53,1891.2,1884.2,1888.83,3402.3747
1888.82,1890.5,1886.08,1890.47,2998.7159
1890.48,1891.08,1887.61,1891.03,3192.7516
1891.04,1892.8,1884.22,1886.73,2927.3762
1886.73,1891.72,1885.4,1887.01,3263.482
1887.01,1890,1885.1,1888.84,2256.8769
1888.85,1894.57,1888.68,1893.59,3474.3046
1893.59,1905.15,1893.59,1896.92,9014.7518
1896.92,1896.92,1891.48,1892.38,3923.3474
1892.39,1898.28,1892.12,1895.72,4818.6856
1895.72,1895.92,1891.8,1892.36,2214.3193
1892.36,1896.22,1892.35,1893.79,2090.8236
1893.78,1894.8,1891.19,1892.89,1173.4199
1892.88,1895.64,1891.55,1894.89,2160.7506
1894.89,1897.4,1894.13,1895.89,1988.1836
1895.89,1897.15,1893.32,1896.99,2021.2383
1897,1897.4,1895.78,1895.78,760.2569
1895.79,1896.15,1894.19,1894.61,865.9106
1894.62,1895.54,1893.2,1894.2,1030.0085
1894.21,1896.89,1893.67,1895.84,1658.5811
1895.83,1898.44,1895.05,1897.78,1396.5801
1897.78,1899.54,1897.34,1899.53,1795.9213
1899.54,1900.78,1893.49,1894.08,2467.9643
1894.07,1896.4,1893.74,1895.61,929.0547
1895.61,1895.98,1887.08,1890.95,3299.608
1890.95,1894.15,1890.36,1893.29,1640.7953
1893.28,1894.33,1890.82,1890.94,1479.5
1890.93,1892.67,1889.46,1890.55,2957.5297
1890.55,1891.8,1889.36,1890.59,2190.2721
1890.59,1892.45,1889.93,1891.33,2525.7686
1891.34,1891.6,1886.21,1888.19,1658.8454
1888.19,1888.8,1886.11,1887.73,1384.3168
1887.74,1890.8,1887.6,1890.79,644.0677
1890.79,1893.05,1890.42,1890.64,696.4935
1890.64,1892.19,1890.64,1891.02,801.8426
1891.02,1894.13,1889.97,1891.81,3414.4304
1891.81,1894.29,1891.7,1893.01,1232.9547
1893,1895.78,1893,1895.13,1457.1692
1895.13,1898.01,1895.13,1896.86,2795.0888
1896.86,1897.38,1895.87,1896.18,1441.0402
1896.18,1897.29,1895.27,1896.77,902.7991
1896.77,1898.04,1895.76,1896.23,1174.2007
1896.24,1897.13,1895.67,1896.2,1308.4258
1896.2,1899.14,1896.2,1898.99,1297.0706
1898.99,1904.3,1898.98,1902.26,3451.7905
1902.26,1902.8,1899.76,1900.43,1775.4073
1900.43,1902.58,1899.83,1901.67,1253.1216
1901.66,1903.48,1901.03,1903.11,1688.5574
1903.11,1904.51,1900.6,1900.91,1338.8241
1900.9,1901.52,1899.54,1900.6,978.0341
1900.6,1900.8,1898.25,1899,1268.106
1899.01,1902.58,1899,1901.75,1473.3989
1901.74,1902.59,1898.37,1898.38,1483.3585
1898.38,1899.56,1898.17,1899.39,1070.679
1899.39,1900.5,1896.98,1898.44,1857.7097
1898.45,1903.99,1898.44,1902,3194.8495
1902.01,1902.94,1899.28,1900.41,2140.8544
1900.4,1902.1,1900.23,1901.88,1579.0903
1901.89,1902.79,1901.15,1902.18,1347.5539
1902.19,1903.74,1899.58,1900.52,1856.575
1900.53,1900.87,1897.35,1898.32,1770.8389
1898.33,1899.83,1897.6,1899.83,1409.0917
1899.82,1900.71,1898.77,1900.02,1286.8959
1900.01,1900.92,1897.73,1899.51,1901.4633
1899.5,1900.6,1898.26,1900.14,1006.3118
1900.14,1900.4,1898.81,1899.39,730.4357
1899.4,1902.38,1899.33,1900.61,1080.6302
1900.61,1900.92,1899.49,1899.49,1662.1952
1899.5,1899.55,1893.8,1896.67,2160.9299
1896.67,1897.91,1895.15,1896.59,1471.9246
1896.59,1898.16,1895.62,1896.6,1267.5301
1896.6,1897,1894.01,1896.99,1579.7189
1897,1897.53,1895.07,1895.15,1573.4195
1895.14,1896.96,1893.33,1896.6,1613.3961
1896.6,1898.08,1896.38,1897.95,1468.2951
1897.95,1898.8,1897.02,1898.8,1176.1159
1898.79,1899.98,1897,1897.66,1065.3122
1897.66,1897.98,1897,1897.24,889.338
1897.24,1898.75,1897,1897.01,1072.7555
1897,1898.74,1896.6,1898.18,1246.6726
1898.17,1908.25,1898.17,1903.9,6411.5292
1903.91,1906.27,1902.21,1904.81,2532.6589
1904.81,1916.23,1903.25,1912.62,9881.8271
1912.61,1916.02,1910.29,1911.71,3609.1204
1911.72,1914.09,1909.83,1913.24,2085.7175
1913.25,1918,1911.73,1913.33,5150.2802
1913.33,1913.98,1909.06,1910.71,2533.2326
1910.71,1911.2,1908.15,1908.2,1627.1048
1908.2,1913.39,1908.2,1911.01,1320.6696
1911,1911.87,1909.85,1911.81,1023.8357
1911.8,1912.2,1903.52,1905.54,3864.501
1905.54,1906.75,1905.15,1906.45,2126.7699
1906.46,1907.2,1902.7,1904.22,1359.6321
1904.23,1906.4,1903.55,1904.95,1183.6148
1904.96,1907.56,1904.95,1905.89,854.1489
1905.89,1906,1903.9,1903.91,1065.1827
1903.91,1904.96,1902.48,1902.64,945.4536
1902.63,1902.64,1883.05,1893.84,13506.0586
1893.83,1895.35,1891.16,1894.5,1511.2608
1894.5,1899.4,1893.2,1899.4,2039.7862
1899.4,1900.19,1896.06,1896.5,2477.4319
1896.51,1897.4,1893.83,1895.82,2284.4459
1895.82,1897.66,1895.68,1897.65,1177.3024
1897.65,1898.6,1896.55,1897.51,1147.8472
1897.52,1904.71,1897.51,1901.09,2831.115
1901.08,1906.93,1901.08,1903.7,2802.723
1903.69,1904.98,1902.79,1903.09,1335.4389
1903.1,1904.26,1902.61,1902.73,1251.0278
1902.74,1905.2,1902.73,1904.79,801.8577
1904.79,1906.4,1901.85,1902.37,1528.075
1902.37,1903.8,1901.52,1902.83,649.943
1902.84,1905.36,1902.83,1904.98,1174.5883
1904.99,1906,1903.39,1903.97,975.3942
1903.96,1905.83,1900.03,1905.1,1362.7567
1905.11,1905.56,1902.25,1904.02,658.7969
1904.01,1904.53,1900.85,1902.38,2652.2591
1902.39,1903.39,1901.48,1902.93,663.9404
1902.92,1904.32,1902.29,1904.31,829.5894
1904.31,1905.48,1903.52,1903.53,1020.9772
1903.53,1903.86,1897.79,1901.35,2254.6315
1901.36,1904.57,1900.42,1902.02,1162.6318
1902.01,1905.32,1901.46,1904.62,1257.6814
1904.62,1909.37,1904.02,1907.8,2039.8041
1907.79,1907.8,1903.93,1904.5,1784.5548
1904.5,1904.78,1903,1904.56,808.9014
1904.57,1904.57,1900.26,1901.46,1046.954
1901.46,1901.47,1897.92,1898.98,2005.4219
1898.99,1899.8,1898.01,1899.47,1550.9291
1899.46,1901.17,1897.2,1898.78,1478.5525
1898.77,1899.66,1895.03,1897.67,1948.6726
1897.67,1897.98,1893.23,1894.18,1875.1136
1894.18,1896.55,1893.14,1895.22,1620.6214
1895.23,1897.4,1894.67,1895.97,1490.3104
1895.96,1897.37,1895.43,1896.1,1262.9991
1896.11,1898.88,1895.53,1898.4,1819.4007
1898.4,1898.9,1897.36,1897.36,810.4166
1897.37,1897.37,1894.88,1896.39,953.1763
1896.39,1897.36,1895.88,1896.43,549.29
1896.42,1897.61,1893,1896.25,1107.6363
1896.25,1896.26,1893,1895.34,1839.4623
1895.34,1896.82,1894.69,1895.21,989.7535
1895.21,1897.48,1895.21,1897.4,693.8267
1897.39,1899.24,1897.39,1897.87,1213.5741
1897.86,1899.31,1896,1899.31,1963.965
1899.3,1899.31,1897.57,1898.39,1021.6383
1898.4,1899.87,1898.15,1899.35,1312.0397
1899.36,1903.89,1899.09,1903.59,2023.0977
1903.58,1904.66,1903.22,1903.72,1369.3599
1903.73,1905,1901.83,1901.83,1698.1581
1901.84,1904.38,1901.83,1904.29,695.7195
1904.28,1905.62,1903.45,1903.54,1177.1859
1903.53,1903.78,1902.6,1902.72,962.9175
1902.71,1903.7,1902.24,1902.83,990.1786
1902.83,1904,1901.86,1903.77,1107.7448
1903.76,1903.78,1902.51,1903.06,493.4606
1903.06,1903.7,1901.91,1902.82,1418.3953
1902.82,1907.19,1901.31,1905.86,1418.8978
1905.86,1908.34,1905.13,1905.13,2258.1291
1905.13,1905.14,1901.41,1903.69,1598.1743
1903.69,1904.55,1902.85,1903.46,1314.1105
1903.46,1903.8,1900.11,1902.02,1649.2644
1902.02,1902.96,1901.53,1902.51,661.2351
1902.51,1904.59,1902.51,1904.31,680.7041
1904.31,1913.37,1904.31,1909.39,6234.7259
1909.4,1912.02,1908.77,1909.01,5073.3254
1909.01,1909.23,1903.94,1903.94,2733.7001
1903.94,1904.8,1900.45,1903.78,3051.3008
1903.78,1906.8,1903.77,1905.6,3432.5944
1905.61,1906.98,1903.41,1904.04,4497.3725
1904.03,1904.4,1900.78,1901.39,1494.7488
1901.39,1901.78,1899.36,1900.79,2993.5022
1900.78,1900.8,1899.25,1900.79,1154.1296
1900.79,1902.8,1898.41,1900,1767.7185
1899.99,1900,1897.66,1899.88,1919.308
1899.87,1901.56,1899.87,1900.52,1158.7434
1900.52,1903.3,1900,1902.11,1418.2289
1902.1,1908.33,1901.66,1905,3694.1003
1904.99,1906.42,1903.99,1904.31,1200.8874
1904.3,1905.75,1904.3,1905.19,963.05
1905.2,1905.2,1902.85,1903.55,2093.1085
1903.54,1903.55,1901.64,1901.82,1052.6108
1901.82,1910.89,1901.61,1906.72,3601.6892
1906.72,1909.81,1905.55,1908.94,3634.9497
1908.94,1922.55,1908.94,1919.5,22206.4052
1919.49,1936.49,1919.49,1932.06,26561.6837
1932.05,1939,1931.8,1933.06,12178.6662
1933.06,1934.16,1910.78,1920.01,14965.1849
1920,1934.2,1920,1928.41,12720.1019
1928.4,1932.5,1919,1920.29,10549.4239
1920.29,1925.72,1920.01,1922.74,4003.8836
1922.73,1927.57,1922.73,1925.01,4358.2733
1925,1929.31,1922.54,1924.99,4980.8089
1925,1929.99,1924.87,1928.53,4119.6576
1928.54,1930.87,1926.15,1926.72,2735.6885
1926.72,1927.36,1921.67,1921.83,2537.8614
1921.84,1922.6,1913.45,1922.6,6722.6191
1922.59,1923.44,1921,1922.63,1319.709
1922.62,1922.63,1919.54,1920.85,2663.5207
1920.86,1921.17,1917.1,1918.14,2125.3852
1918.14,1919.29,1906.05,1909.2,9954.8062
1909.2,1910.11,1892.97,1903.39,14572.2063
1903.4,1904.47,1898.13,1904.1,4129.489
1904.1,1905.1,1901.8,1904.83,3254.2785
1904.83,1904.83,1878.31,1883.98,22874.4191
1883.97,1892.16,1880.01,1891.73,7183.4843
1891.72,1893.47,1889.2,1892.69,3776.9951
1892.69,1893.24,1889.94,1891.9,1974.0227
1891.91,1897.24,1890.01,1895.84,3397.3421
1895.84,1897,1892.65,1896.78,3068.3847
1896.77,1897.1,1891.36,1891.37,2560.308
1891.37,1894.97,1891.36,1894.19,1333.9997
1894.18,1895.41,1891.85,1895.12,2560.6266
1895.12,1895.56,1891.48,1894.43,2123.9166
1894.42,1895.16,1890,1893.59,2240.4546
1893.59,1894.58,1891.08,1892.39,1402.2906
1892.39,1893.25,1886.57,1890.31,4751.2208
1890.31,1890.53,1884.4,1889.3,4219.354
1889.3,1892.01,1887.9,1889.19,1859.649
1889.18,1889.19,1866.16,1870.09,17516.6299
1870.08,1881.63,1868.64,1880.43,10059.3772
1880.43,1884,1879.47,1881.99,3758.5936
1881.99,1885.14,1881.24,1884.62,2355.3788
1884.62,1886.49,1882.52,1885.33,1985.0163
1885.32,1885.67,1883.12,1883.53,1392.195
1883.54,1884.81,1881.25,1883.8,2002.5505
1883.8,1884.26,1838,1842.43,25054.3477
1842.44,1843.32,1823,1836,33706.2586
1836.01,1846.92,1833.3,1845.51,11978.7094
1845.51,1846.82,1842.11,1843.53,6076.1696
1843.53,1846.53,1842.26,1843.6,2868.805
1843.59,1845.9,1841.75,1843.87,3771.2581
1843.87,1844.97,1842.53,1843.32,4724.1702
1843.32,1846.81,1841.81,1846.81,3764.532
1846.8,1847.19,1845.73,1846.72,1805.3068
1846.72,1846.72,1844.17,1846.58,2181.0804
1846.59,1846.59,1843.21,1844.2,2928.1644
1844.2,1846,1842.55,1845.99,2736.7498
1845.99,1847.72,1845.04,1845.87,3767.9812
1845.86,1847.86,1845.86,1847.67,1460.5346
1847.66,1849.98,1846.2,1849.91,2224.0229
1849.9,1851.12,1844.97,1846.06,3732.4725
1846.07,1846.07,1833.99,1842.46,6631.3918
1842.46,1847.47,1840.31,1846.41,3855.4318
1846.41,1847.85,1845.39,1845.88,1695.066
1845.88,1847.71,1843.15,1847.71,1920.9771
1847.7,1848.42,1846.77,1848.12,1975.7401
1848.11,1849.68,1847.78,1849.68,1756.6188
1849.67,1854.4,1848,1848.83,5790.8328
1848.83,1851.19,1847.86,1850.41,1678.1198
1850.42,1850.59,1848.28,1848.92,1661.1467
1848.92,1849.9,1848.01,1849.68,1603.3981
1849.69,1849.69,1844.85,1846.43,3146.2287
1846.43,1846.99,1844.69,1846.81,2158.6927
1846.81,1848.42,1846.04,1848,1419.9643
1848,1848.97,1845.84,1848.2,2382.5862
1848.19,1849.53,1847.83,1849.22,1761.5191
1849.22,1853.68,1849.15,1850.1,2081.3271
1850.1,1851.1,1845.65,1846.45,1729.2357
1846.46,1848.1,1844.62,1847.24,3028.0988
1847.24,1848.4,1847.2,1848.37,1322.5966
1848.37,1848.54,1845.46,1847.35,1778.687
1847.34,1847.89,1844.2,1845.99,2027.803
1845.99,1848.01,1844.92,1845.91,4146.1873
1845.91,1847.41,1843.18,1843.39,2491.9485
1843.4,1847.8,1840.96,1847.8,3937.9474
1847.79,1847.8,1843.68,1846.8,1704.8373
1846.8,1847.84,1845,1845.37,2084.3261
1845.36,1847.24,1841.6,1846.14,2885.8201
1846.13,1848.85,1844.88,1848.73,3317.6524
1848.72,1852.08,1847.51,1849.19,3035.9597
1849.19,1850.62,1848.5,1849.86,2705.1269
1849.86,1849.87,1846.28,1847.75,1961.7967
1847.75,1850.7,1846.79,1849.83,2065.7191
1849.83,1850.62,1843.85,1845.19,3008.5221
1845.18,1846.8,1838.38,1841.38,6347.0199
1841.38,1846.06,1830.26,1843.04,10852.0769
1843.04,1848.47,1836.82,1842.49,6512.2138
1842.49,1844.8,1836.98,1840.11,4059.2117
1840.11,1844.05,1840.1,1843.28,3751.1328
1843.29,1843.87,1836.63,1838.56,4883.8826
1838.57,1839.18,1826.77,1829.02,19594.8698
1829.02,1835.02,1828.18,1833.45,9553.0536
1833.46,1836.43,1829.99,1833.66,6272.077
1833.65,1836.2,1824.25,1828.4,7673.0088
1828.41,1832.16,1821.05,1828.01,9552.2003
1828.01,1834.08,1828,1832.27,4481.7653
1832.26,1840.96,1831.53,1839.85,6512.0434
1839.84,1842.22,1838.6,1839.41,3960.2142
1839.42,1840.58,1832.89,1833.46,2761.5736
1833.46,1840.54,1832.66,1837.22,3069.2963
1837.22,1839.98,1837.21,1839.66,2026.7794
1839.65,1840,1836.75,1837.22,1923.175
1837.21,1837.22,1833.65,1835.89,2124.1712
1835.88,1836.1,1830.13,1831.78,5459.48
1831.77,1834.05,1831.24,1832.43,2246.7231
1832.42,1832.98,1823.5,1823.9,5973.7114
1823.9,1824.68,1808.01,1823.09,21678.6892
1823.08,1824.76,1811.06,1816.12,10317.1896
1816.12,1819.07,1810.61,1812.97,5945.8461
1812.97,1822.95,1811.85,1818.32,5077.4162
1818.32,1820.25,1809.38,1815.7,6584.1263
1815.7,1821.27,1815.4,1819.5,3155.3851
1819.5,1819.74,1807.15,1807.59,8814.4659
1807.59,1818,1806.12,1816.33,4949.9011
1816.33,1821.02,1816.07,1820.68,3123.2144
1820.67,1828.89,1820.2,1825.06,5144.4217
1825.07,1826.36,1823.51,1824.36,1752.4416
1824.37,1824.37,1821.03,1824.1,3046.8728
1824.09,1827.2,1823.41,1824.17,2555.7316
1824.17,1833.46,1822.01,1829.24,5013.6683
1829.24,1829.55,1823.98,1825.99,1927.8569
1825.98,1832.53,1825.61,1830.81,3316.2257
1830.8,1831.92,1829.14,1830.23,1786.0233
1830.22,1832.02,1829.72,1830,1482.0348
1830.01,1831.93,1829.85,1830.73,1173.0068
1830.73,1831.86,1827.29,1827.77,3278.4884
1827.76,1836.51,1826.4,1834.67,10817.3718
1834.68,1837.73,1830.93,1835.96,3958.4833
1835.96,1836.2,1832.79,1832.8,1764.1717
1832.79,1833.77,1830.96,1833.57,1593.764
1833.56,1834.4,1831.21,1833.04,2045.3137
1833.03,1834.71,1832.22,1833.84,1073.0233
1833.85,1834.34,1824.4,1826.19,5951.6992
1826.19,1827.43,1825.09,1827.03,1283.99
1827.03,1829.99,1822.94,1824.34,1714.84
1824.33,1827.25,1823.02,1826.38,2172.9353
1826.38,1829.19,1825.94,1828.92,1616.4363
1828.92,1829.19,1827.63,1827.63,906.8523
1827.64,1827.64,1823.81,1825.23,2192.0081
1825.24,1830.64,1824.43,1826.61,1888.9024
1826.61,1831.28,1826.6,1830.66,1492.3677
1830.66,1831.78,1829.83,1829.84,1453.0028
1829.83,1829.84,1826.92,1827.77,1414.2107
1827.77,1828.79,1827.08,1828.35,1906.4036
1828.34,1829.01,1824.91,1825.65,2151.3527
1825.66,1828.28,1824.19,1827.79,2058.2377
1827.79,1829.39,1826.62,1827.45,2128.7004
1827.45,1829.19,1826.57,1828.98,1527.5637
1828.99,1830.44,1828.26,1829.18,2070.6148
1829.17,1830.69,1828.76,1830.59,1844.535
1830.59,1830.6,1826.4,1827.16,1678.4206
1827.15,1829.11,1826.85,1828.2,1208.7756
1828.2,1829.8,1827.41,1828.71,1354.1948
1828.71,1833.78,1828.35,1833.78,3145.1324
1833.77,1841.26,1833.73,1834.65,6195.7174
1834.65,1834.9,1831.88,1834.2,2300.6451
1834.19,1835.88,1833.32,1835.68,2266.0136
1835.68,1839.44,1835.68,1837.94,2584.2687
1837.95,1838.8,1835.6,1835.96,1741.8291
1835.95,1836.43,1833.64,1833.65,2849.0803
1833.65,1834.72,1829.71,1832.29,8446.8818
1832.3,1832.95,1829.2,1830.41,1576.2524
1830.4,1832.63,1825.8,1827.99,3483.9035
1827.99,1831.48,1827.28,1829.26,2468.133
1829.25,1830.06,1827.2,1828.48,2452.5623
1828.48,1829.4,1827.04,1828.37,2076.8056
1828.38,1829.38,1827.04,1827.07,1151.9892
1827.06,1831.24,1827.06,1830.27,1531.4765
1830.27,1831.57,1829.43,1829.43,1110.3488
1829.44,1832.32,1829,1830.85,2224.2815
1830.86,1834.3,1830.25,1833.08,1932.1563
1833.09,1833.82,1831.42,1832.11,1737.4322
1832.11,1834.05,1831.46,1833.57,1544.9598
1833.56,1834.44,1831.61,1832.05,1423.9893
1832.05,1832.43,1828.14,1829.53,1744.1866
1829.52,1839.88,1829.22,1838.59,5307.4216
1838.59,1838.88,1829.69,1832.07,8429.1073
1832.07,1835.71,1829.39,1829.88,3624.1141
1829.89,1832.44,1828.8,1830.11,3073.918
1830.12,1833.88,1824.25,1829.29,11015.5822
1829.29,1832.38,1828.52,1828.79,2823.0247
1828.79,1833.39,1824.82,1832.29,6249.1931
1832.29,1856.78,1832.28,1852.7,18714.6096
1852.69,1867.02,1849.17,1860.44,34866.6078
1860.44,1861.14,1846.02,1852.19,12266.0218
1852.19,1856.72,1844.62,1855.95,9085.3523
1855.94,1861.42,1855.4,1858.78,8263.7887
1858.79,1868.9,1852.72,1862.83,12162.3224
1862.82,1867.99,1856.78,1858.8,7266.2309
1858.8,1861.34,1856.27,1856.27,3344.1602
1856.28,1862.77,1854.75,1861.03,4049.7678
1861.03,1861.69,1855.91,1856.01,10311.4477
1856.01,1857.6,1853.24,1855.03,2892.5573
1855.04,1859.99,1853.2,1856.37,2363.2136
1856.37,1858.87,1853.41,1856.82,2447.6296
1856.82,1860.52,1855.28,1858.25,2585.2267
1858.25,1862.4,1858.05,1860.77,2685.5814
1860.78,1867.52,1857.26,1861.36,3653.4628
1861.35,1862.76,1859.49,1862.35,2333.2311
1862.34,1876.31,1860.87,1869.21,10621.3462
1869.21,1873.98,1868.28,1870.66,3721.2095
1870.65,1881.87,1866.73,1874.8,10746.226
1874.81,1876.55,1872.7,1875.05,3113.5275
1875.05,1876.57,1871.22,1871.23,2716.8377
1871.23,1871.28,1867.38,1868.37,3896.97
1868.37,1872.8,1868.37,1868.63,4274.0165
1868.64,1872.22,1867.28,1871.2,3858.4713
1871.2,1875.67,1870.93,1873.81,2780.9463
1873.81,1873.81,1868.81,1869.46,2504.938
1869.45,1871.72,1868.24,1871.71,2092.747
1871.72,1872.32,1869.45,1870.84,1722.4922
1870.84,1873.82,1869.41,1871.79,2769.302
1871.8,1872.56,1870.6,1871.61,823.9545
1871.61,1876.52,1871.41,1874.79,2921.3446
1874.78,1876.8,1873.2,1876.2,2667.2906
1876.2,1876.38,1873.35,1874.05,2460.5928
1874.06,1875.2,1873.14,1873.93,1598.3455
1873.93,1876.17,1872.25,1873.93,2329.3299
1873.93,1874.6,1869.15,1870.45,2540.2747
1870.45,1870.97,1867.87,1869.09,1522.5903
1869.09,1870.4,1868.8,1870.08,1722.1716
1870.09,1870.84,1864.26,1866.3,3652.9627
1866.31,1868.48,1865.6,1868.21,1940.2681
1868.21,1868.52,1860.99,1863.67,3101.3302
1863.68,1865.47,1857.99,1860.05,3791.8874
1860.05,1864.17,1859.94,1864.17,1830.2574
1864.16,1864.79,1862.26,1863.82,1659.207
1863.81,1865.17,1863,1864.27,1542.9234
1864.28,1865.26,1861.93,1863.8,1658.7117
1863.8,1864,1853.78,1858.57,5769.0382
1858.56,1860.55,1856.61,1860.54,2209.9903
1860.55,1862.49,1860,1861.24,1840.4366
1861.24,1862.69,1860.34,1861.17,1213.0688
1861.17,1861.17,1860.26,1860.27,866.1164
1860.26,1862.29,1857.8,1861.69,2306.5186
1861.68,1863.08,1859.94,1862.83,1601.8626
1862.84,1864.08,1861.8,1862.66,1374.0163
1862.67,1862.82,1857.37,1859.85,2455.9345
1859.84,1862.14,1859.62,1862.14,1128.3695
1862.14,1863.2,1860.22,1860.92,2816.1619
1860.92,1862.77,1859.55,1862.77,1459.0104
1862.77,1863.01,1862.17,1862.17,1338.9799
1862.17,1862.9,1860.97,1861.07,1133.6039
1861.07,1862.2,1859.4,1861.28,1675.3031
1861.28,1861.63,1859.2,1860.44,1307.825
1860.44,1860.64,1858.52,1858.86,1845.9613
1858.86,1861.08,1857.8,1860.59,1850.5607
1860.6,1867.64,1860.35,1866.01,3812.6738
1866.01,1869.73,1864.3,1866,2913.8859
1866,1866.56,1864.24,1865.36,3011.2851
1865.37,1867.68,1864.61,1867.05,1438.2228
1867.05,1867.88,1864.85,1864.9,1782.6274
1864.9,1865.84,1863.81,1865.19,1985.7348
1865.2,1865.5,1863.39,1864.4,1415.6502
1864.4,1872.34,1861.06,1869.08,4661.9954
1869.08,1872.39,1867.63,1868.94,4290.1192
1868.93,1871.36,1868.09,1868.48,2934.8111
1868.47,1869.01,1866.06,1866.66,2494.8969
1866.67,1866.89,1865.35,1866.49,1576.7348
1866.49,1867.15,1865.29,1867.14,1317.5862
1867.14,1869.53,1866.37,1868.4,1886.9602
1868.41,1869.32,1866.64,1869.31,1565.145
1869.32,1869.65,1865.92,1866.32,1921.6397
1866.32,1868.56,1864.37,1867.75,2335.5674
1867.75,1869.17,1864.45,1864.89,1994.8483
1864.89,1865.75,1864.01,1865.34,2146.0892
1865.34,1867.45,1863.82,1866.59,1672.8538
1866.59,1867.06,1862.32,1864.12,2127.1016
1864.13,1864.13,1858.53,1859.32,4962.0863
1859.32,1862.89,1855.25,1857.76,7458.1224
1857.76,1860.75,1855,1859.64,4498.5699
1859.64,1860.42,1844.08,1850.07,10027.28
1850.07,1851.76,1845.8,1850.14,11278.1285
1850.14,1851.23,1842.64,1850.25,8560.5075
1850.25,1851.75,1848.82,1851.3,3769.6928
1851.29,1857.57,1850.44,1856.03,5879.5472
1856.02,1859.02,1851.56,1856.75,3533.9644
1856.75,1857.57,1851.5,1854.37,2660.5049
1854.37,1855.18,1851.38,1851.43,2812.2287
1851.44,1853.24,1846.67,1852,4127.0301
1852,1853.03,1845.69,1848.18,6776.1638
1848.17,1852.14,1844.34,1850.81,6457.228
1850.81,1853.33,1847.32,1847.69,2935.7412
1847.69,1853.51,1847.01,1851.99,2962.5995
1851.99,1854.84,1851.03,1853.31,2108.4835
1853.32,1854.59,1852.59,1852.81,2472.7769
1852.81,1862,1850.9,1860.78,6205.6345
1860.78,1861.42,1855.38,1857.04,3210.6907
1857.04,1866.42,1857.03,1865,5038.0859
1864.99,1867.28,1863.12,1865.09,5911.9032
1865.09,1874.94,1860.63,1869.67,9694.4152
1869.66,1888.35,1867.4,1885.74,15500.3795
1885.75,1887.56,1868.04,1875.12,10165.8097
1875.11,1894.45,1871.14,1884.96,26642.7423
1884.95,1890.9,1880.53,1881.6,9242.7807
1881.61,1894.34,1866.79,1883.77,22356.2485
1883.77,1889.37,1877.44,1885.1,11731.8723
1885.1,1893.17,1873.33,1877.57,14749.9398
1877.56,1884.6,1876.28,1878.76,7960.6026
1878.76,1881.21,1868.98,1874.04,8916.286
1874.04,1875.92,1867.36,1868.01,6581.2277
1868.02,1877.77,1866.66,1875.04,8950.73
1875.05,1877.76,1872.64,1872.64,2531.2282
1872.64,1872.71,1858.11,1864,6758.2678
1864,1876.35,1862.57,1873.48,4645.5183
1873.47,1879.95,1873.12,1878.03,4092.6109
1878.03,1898.48,1877.76,1887.45,18301.023
1887.45,1896.57,1887.44,1893.73,7399.8348
1893.74,1897.31,1889.3,1889.67,3130.5303
1889.67,1905.99,1889.67,1902.05,12125.9963
1902.05,1916.52,1902.05,1908.87,13335.3321
1908.87,1911.73,1904.81,1905.61,5438.8307
1905.61,1909.93,1904.4,1906.85,5233.2937
1906.85,1908.42,1902.96,1907.72,3898.2036
1907.71,1908.7,1903.89,1904.11,2822.5538
1904.11,1906.39,1898.73,1899.38,3669.1218
1899.38,1905.13,1899.12,1905.12,3006.1659
1905.12,1905.68,1900.64,1904.6,3499.1145
1904.6,1906.15,1901.91,1902.16,4559.0809
1902.15,1903.34,1895.68,1898.81,4973.8869
1898.81,1904.05,1898.8,1901.99,2752.03
1901.98,1903.61,1901.47,1902.89,1722.0384
1902.89,1904.13,1897.27,1897.54,2709.3282
1897.53,1901.5,1897.53,1899.32,1782.593
1899.26,1902.8,1898.09,1902.14,2789.6333
1902.14,1908.21,1899.76,1899.76,4585.6569
1899.76,1902.27,1899.43,1900.55,2538.6823
1900.55,1901.56,1898.4,1898.69,1561.4424
1898.69,1903.25,1898.61,1902.42,2745.7608
1902.42,1905.15,1901.04,1905.15,2373.2932
1905.14,1905.33,1900.8,1902.27,2820.4664
1902.28,1903.41,1899.4,1900.68,1737.0712
1900.68,1904.4,1898.76,1903.65,2802.7989
1903.66,1904.58,1902.45,1903.55,1947.581
1903.56,1905,1902.81,1903.72,1759.2944
1903.73,1905.55,1903.02,1903.46,2276.1672
1903.46,1903.52,1900.49,1900.81,3678.037
